priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
4297.520661,2021,29/10/2021,S,F,520000,KT15 3AA,E07000212,{D707E535-F8D9-0AD9-E053-6B04A8C067CC},12261557,121,8,11,64,84,England and Wales: 1983-1990
4166.666667,2021,19/02/2021,T,F,350000,KT15 3AD,E07000212,{C3C3F9B6-4E15-362B-E053-6B04A8C03ACC},12262876,84,4,11,70,87,England and Wales: 1983-1990
5360.824742,2021,19/10/2021,D,F,520000,KT15 3AF,E07000212,{D4D42646-5909-27F6-E053-6C04A8C0A572},12262519,97,5,12,69,83,England and Wales: 1950-1966
4953.703704,2021,26/03/2021,D,F,535000,KT15 3AG,E07000212,{C6209F5F-D4B0-295E-E053-6C04A8C0DDCC},12264103,108,5,11,62,83,England and Wales: 1967-1975
5664.893617,2021,09/04/2021,S,F,532500,KT15 3AG,E07000212,{C8A3A576-9F70-0425-E053-6C04A8C0947B},12287259,94,5,12,59,83,England and Wales: 1900-1929
5214.285714,2021,15/01/2021,S,F,365000,KT15 3AU,E07000212,{BEF7EBBF-54CD-7A76-E053-6B04A8C092F7},12258229,70,NA,11,74,76,NO DATA!
4764.150943,2021,16/06/2021,S,F,505000,KT15 3AU,E07000212,{CFC9085D-1116-9A70-E053-6B04A8C09D6A},12262826,106,4,11,73,87,England and Wales: 2003-2006
4694.915254,2021,08/04/2021,F,L,277000,KT15 3AY,E07000212,{C8A3A576-A3A2-0425-E053-6C04A8C0947B},12259092,59,3,11,78,79,England and Wales: 2003-2006
4702.970297,2021,11/02/2021,S,F,475000,KT15 3BB,E07000212,{CB0035E6-3B86-58AE-E053-6B04A8C091AF},12285852,101,5,12,78,89,England and Wales: 2007-2011
4313.72549,2021,26/02/2021,S,F,440000,KT15 3BB,E07000212,{C3C3F9B6-51E0-362B-E053-6B04A8C03ACC},12257943,102,4,12,78,88,England and Wales: 2007 onwards
3645.16129,2021,08/06/2021,D,F,565000,KT15 3BB,E07000212,{C8A3A576-A3C0-0425-E053-6C04A8C0947B},12257854,155,6,12,79,87,England and Wales: 2007 onwards
6358.087487,2021,04/06/2021,S,F,500000,KT15 3BD,E07000212,{CD5A9DCC-597F-310A-E053-6C04A8C00A1F},12269224,78.64,5,11,53,74,England and Wales: 1930-1949
4768.518519,2021,26/05/2021,S,F,515000,KT15 3BD,E07000212,{C6209F5F-DE2C-295E-E053-6C04A8C0DDCC},12265742,108,6,11,69,85,England and Wales: 1930-1949
5955.882353,2021,07/05/2021,S,F,405000,KT15 3BE,E07000212,{CB0035E6-3942-58AE-E053-6B04A8C091AF},12286394,68,4,11,65,89,England and Wales: 1930-1949
5823.529412,2021,29/11/2021,S,F,495000,KT15 3BE,E07000212,{E2D14906-0E60-4C2D-E053-6B04A8C0422B},12278808,85,5,11,51,83,England and Wales: 1930-1949
6381.578947,2021,10/11/2021,S,F,485000,KT15 3BE,E07000212,{DBA933FA-000E-669D-E053-6B04A8C0AD56},12287149,76,5,11,58,81,England and Wales: 1930-1949
6404.494382,2021,27/04/2021,S,F,570000,KT15 3BE,E07000212,{C8A3A576-9EE5-0425-E053-6C04A8C0947B},12284985,89,6,11,60,80,England and Wales: 1930-1949
6362.153344,2021,06/04/2021,S,F,390000,KT15 3BF,E07000212,{C8A3A576-A3DB-0425-E053-6C04A8C0947B},12271680,61.3,NA,11,83,85,NO DATA!
5282.112845,2021,12/03/2021,S,F,440000,KT15 3BG,E07000212,{C18F412B-56F8-81A6-E053-6B04A8C0AD18},12282533,83.3,5,11,62,64,England and Wales: 1930-1949
5035.957746,2021,20/08/2021,T,F,357553,KT15 3BG,E07000212,{D707E535-FA11-0AD9-E053-6B04A8C067CC},12264507,71,4,11,63,84,England and Wales: 1930-1949
4999.519231,2021,28/06/2021,T,F,519950,KT15 3BH,E07000212,{D22473F6-0BCC-7B40-E053-6C04A8C0A630},12286617,104,6,11,57,84,England and Wales: 1967-1975
5274.725275,2021,30/09/2021,S,F,480000,KT15 3BL,E07000212,{D22473F6-0CCC-7B40-E053-6C04A8C0A630},12266073,91,5,11,72,86,England and Wales: 1950-1966
4736.938926,2021,15/03/2021,S,F,515000,KT15 3BN,E07000212,{C6209F5F-D98D-295E-E053-6C04A8C0DDCC},12273546,108.72,5,11,38,71,England and Wales: 1950-1966
5108.695652,2021,08/01/2021,S,F,470000,KT15 3BP,E07000212,{BEF7EBBF-51FF-7A76-E053-6B04A8C092F7},12275219,92,4,12,62,83,England and Wales: 1930-1949
4280.089026,2021,06/05/2021,S,F,500000,KT15 3BQ,E07000212,{CB0035E6-3A31-58AE-E053-6B04A8C091AF},12259438,116.82,7,11,59,69,England and Wales: 1950-1966
3809.52381,2021,21/01/2021,T,F,400000,KT15 3BS,E07000212,{BEF7EBBF-51A0-7A76-E053-6B04A8C092F7},12277354,105,6,11,66,85,England and Wales: 1967-1975
4637.096774,2021,27/08/2021,F,L,287500,KT15 3BT,E07000212,{D4D42646-5DB0-27F6-E053-6C04A8C0A572},12267348,62,3,12,73,77,England and Wales: 1967-1975
3859.375,2021,20/10/2021,F,L,247000,KT15 3BT,E07000212,{D22473F6-0E0D-7B40-E053-6C04A8C0A630},12286873,64,3,11,73,78,England and Wales: 1950-1966
4796.460177,2021,28/09/2021,S,F,542000,KT15 3BX,E07000212,{CFC9085D-0D8C-9A70-E053-6B04A8C09D6A},12283305,113,6,11,60,85,England and Wales: 1967-1975
6658.163265,2021,29/06/2021,T,F,391500,KT15 3BY,E07000212,{CB0035E6-3705-58AE-E053-6B04A8C091AF},12263443,58.8,4,11,49,65,England and Wales: 1930-1949
5086,2021,02/03/2021,S,F,635750,KT15 3BZ,E07000212,{C6209F5F-D55D-295E-E053-6C04A8C0DDCC},12286094,125,7,11,69,84,England and Wales: 1967-1975
5416.666667,2021,12/11/2021,S,F,455000,KT15 3DA,E07000212,{DBA933F9-FF91-669D-E053-6B04A8C0AD56},12287313,84,4,11,55,81,England and Wales: 1950-1966
5145.348837,2021,07/01/2021,D,F,885000,KT15 3DJ,E07000212,{C8A3A576-9EA8-0425-E053-6C04A8C0947B},12276954,172,8,11,69,81,England and Wales: 1967-1975
5722.222222,2021,17/12/2021,D,F,927000,KT15 3DP,E07000212,{D707E535-F8EF-0AD9-E053-6B04A8C067CC},12287568,162,8,11,62,81,England and Wales: 1930-1949
4888.178914,2021,25/08/2021,D,F,1530000,KT15 3DT,E07000212,{D707E535-F441-0AD9-E053-6B04A8C067CC},12257275,313,9,11,67,80,England and Wales: 1930-1949
6300,2021,28/06/2021,D,F,1575000,KT15 3DU,E07000212,{D22473F6-0A04-7B40-E053-6C04A8C0A630},12270896,250,9,11,58,73,England and Wales: 1967-1975
5833.333333,2021,16/12/2021,D,F,1295000,KT15 3DY,E07000212,{DBA933FA-0584-669D-E053-6B04A8C0AD56},12287718,222,8,12,74,80,England and Wales: 2003-2006
6164.772727,2021,07/09/2021,D,F,1085000,KT15 3DY,E07000212,{DBA933F9-FFE0-669D-E053-6B04A8C0AD56},12287165,176,7,11,62,82,England and Wales: 1967-1975
3526.785714,2021,30/04/2021,D,F,790000,KT15 3DZ,E07000212,{CD5A9DCC-5621-310A-E053-6C04A8C00A1F},12285816,224,8,11,74,82,England and Wales: 1976-1982
5119.047619,2021,27/09/2021,F,L,215000,KT15 3EH,E07000212,{CFC9085D-122B-9A70-E053-6B04A8C09D6A},12266414,42,NA,11,73,73,NO DATA!
5137.614679,2021,20/12/2021,D,F,560000,KT15 3ET,E07000212,{D4D42646-5C7D-27F6-E053-6C04A8C0A572},12286825,109,7,11,56,80,England and Wales: 1991-1995
5514.018692,2021,24/06/2021,D,F,590000,KT15 3ET,E07000212,{D4D42646-5C55-27F6-E053-6C04A8C0A572},12274976,107,5,11,61,78,England and Wales: 1983-1990
4751.61987,2021,12/03/2021,T,F,396000,KT15 3ET,E07000212,{C6209F5F-D8AF-295E-E053-6C04A8C0DDCC},12269193,83.34,4,11,68,77,England and Wales: 1983-1990
3155.339806,2021,05/11/2021,T,F,325000,KT15 3HA,E07000212,{DBA933FA-0411-669D-E053-6B04A8C0AD56},12264583,103,5,11,57,70,England and Wales: 1930-1949
4929.775281,2021,18/02/2021,T,F,438750,KT15 3HD,E07000212,{C3C3F9B6-4C45-362B-E053-6B04A8C03ACC},12283990,89,5,11,56,86,England and Wales: 1930-1949
5654.761905,2021,25/08/2021,S,F,475000,KT15 3HD,E07000212,{CD5A9DCC-5A14-310A-E053-6C04A8C00A1F},12285724,84,5,12,54,86,England and Wales: 1930-1949
9122.807018,2021,11/03/2021,S,F,520000,KT15 3HG,E07000212,{C3C3F9B6-5219-362B-E053-6B04A8C03ACC},12282215,57,4,11,25,73,England and Wales: 1930-1949
5863.095238,2021,05/02/2021,S,F,492500,KT15 3HG,E07000212,{C18F412B-5676-81A6-E053-6B04A8C0AD18},12265152,84,7,12,67,85,England and Wales: 1930-1949
11585.36585,2021,26/11/2021,T,F,475000,KT15 3HG,E07000212,{DBA933FA-035E-669D-E053-6B04A8C0AD56},12262104,41,3,11,61,91,England and Wales: 1950-1966
3260.869565,2021,18/03/2021,S,F,300000,KT15 3HG,E07000212,{C3C3F9B6-4ED3-362B-E053-6B04A8C03ACC},12279259,92,5,11,59,81,England and Wales: 1930-1949
5659.995957,2021,28/06/2021,D,F,560000,KT15 3HG,E07000212,{D4D42646-60F9-27F6-E053-6C04A8C0A572},12261618,98.94,5,11,56,66,England and Wales: 1930-1949
3737.373737,2021,16/04/2021,T,F,370000,KT15 3HP,E07000212,{D4D42646-5A96-27F6-E053-6C04A8C0A572},12274908,99,5,11,58,85,England and Wales: 1967-1975
6810.344828,2021,13/01/2021,D,F,395000,KT15 3HR,E07000212,{C18F412B-5751-81A6-E053-6B04A8C0AD18},12283760,58,4,12,58,86,England and Wales: 1930-1949
4217.391304,2021,29/06/2021,D,F,485000,KT15 3HR,E07000212,{CFC9085D-10D6-9A70-E053-6B04A8C09D6A},12285638,115,5,11,60,84,England and Wales: 1930-1949
5958.90411,2021,04/06/2021,T,F,435000,KT15 3HR,E07000212,{CB0035E6-3665-58AE-E053-6B04A8C091AF},12286447,73,6,11,39,77,England and Wales: 1900-1929
9144.736842,2021,30/03/2021,D,F,695000,KT15 3HS,E07000212,{C8A3A576-A28A-0425-E053-6C04A8C0947B},12257306,76,5,11,59,88,England and Wales: 1930-1949
3961.538462,2021,22/10/2021,S,F,515000,KT15 3HT,E07000212,{D4D42646-5EF1-27F6-E053-6C04A8C0A572},12284654,130,6,12,71,82,England and Wales: 1976-1982
6293.103448,2021,11/03/2021,S,F,365000,KT15 3HT,E07000212,{C6209F5F-D421-295E-E053-6C04A8C0DDCC},12287136,58,4,12,63,89,England and Wales: 1930-1949
6293.103448,2021,17/12/2021,S,F,365000,KT15 3JB,E07000212,{E2D14906-1026-4C2D-E053-6B04A8C0422B},12283718,58,3,11,58,88,England and Wales: 1991-1995
5655.737705,2021,08/03/2021,T,F,345000,KT15 3JB,E07000212,{C3C3F9B6-5043-362B-E053-6B04A8C03ACC},12285282,61,3,11,74,91,England and Wales: 1991-1995
5136.986301,2021,27/08/2021,T,F,375000,KT15 3JB,E07000212,{D707E535-F9E9-0AD9-E053-6B04A8C067CC},12286352,73,3,11,73,88,England and Wales: 1996-2002
6228.070175,2021,28/10/2021,T,F,355000,KT15 3JB,E07000212,{D22473F6-0D81-7B40-E053-6C04A8C0A630},12274672,57,3,11,73,88,England and Wales: 1996-2002
6944.444444,2021,06/12/2021,T,F,375000,KT15 3JB,E07000212,{E2D14906-101B-4C2D-E053-6B04A8C0422B},12270187,54,3,12,72,90,England and Wales: 1983-1990
3547.368421,2021,23/09/2021,F,L,337000,KT15 3JN,E07000212,{D93B27B1-61EE-3100-E053-6C04A8C08887},12264532,95,3,11,61,68,England and Wales: 1967-1975
3719.806763,2021,19/05/2021,S,F,770000,KT15 3JP,E07000212,{CB0035E6-3749-58AE-E053-6B04A8C091AF},12272013,207,7,12,55,80,England and Wales: 1900-1929
4807.692308,2021,22/10/2021,D,F,1125000,KT15 3JW,E07000212,{DBA933FA-0243-669D-E053-6B04A8C0AD56},12272003,234,7,12,71,81,England and Wales: 1983-1990
6730.769231,2021,11/06/2021,D,F,700000,KT15 3JW,E07000212,{C6209F5F-D59B-295E-E053-6C04A8C0DDCC},12285914,104,4,11,67,82,England and Wales: 1967-1975
6159.340659,2021,05/11/2021,S,F,560500,KT15 3JX,E07000212,{D4D42646-58B4-27F6-E053-6C04A8C0A572},12286705,91,5,11,65,78,England and Wales: 1950-1966
3767.605634,2021,12/03/2021,T,F,535000,KT15 3JY,E07000212,{CFC9085D-0FBB-9A70-E053-6B04A8C09D6A},12271922,142,6,11,62,82,England and Wales: 1950-1966
5103.148751,2021,24/09/2021,F,L,282000,KT15 3JZ,E07000212,{D93B27B1-62EB-3100-E053-6C04A8C08887},12270152,55.26,NA,11,79,80,NO DATA!
5197.368421,2021,17/12/2021,T,F,395000,KT15 3JZ,E07000212,{E2D14906-11B0-4C2D-E053-6B04A8C0422B},12287438,76,3,11,78,91,England and Wales: 2012 onwards
4326.923077,2021,20/12/2021,F,L,225000,KT15 3LF,E07000212,{DBA933FA-040F-669D-E053-6B04A8C0AD56},12287375,52,3,12,69,78,England and Wales: 1950-1966
2051.948052,2021,23/06/2021,F,L,158000,KT15 3LG,E07000212,{D4D42646-5867-27F6-E053-6C04A8C0A572},12286680,77,3,11,46,77,England and Wales: 1950-1966
3979.057592,2021,26/03/2021,D,F,760000,KT15 3LH,E07000212,{C3C3F9B6-4BC4-362B-E053-6B04A8C03ACC},12271818,191,7,11,61,81,England and Wales: 1900-1929
6885.245902,2021,02/06/2021,D,F,420000,KT15 3LJ,E07000212,{CD5A9DCC-56AF-310A-E053-6C04A8C00A1F},12284364,61,4,11,57,84,England and Wales: 1950-1966
5000,2021,28/06/2021,S,F,515000,KT15 3LL,E07000212,{D4D42646-59B6-27F6-E053-6C04A8C0A572},12264060,103,5,11,73,87,England and Wales: 1900-1929
6142.857143,2021,29/06/2021,S,F,430000,KT15 3LL,E07000212,{C8A3A576-A48D-0425-E053-6C04A8C0947B},12283231,70,3,11,4,85,England and Wales: 1900-1929
4322.580645,2021,09/03/2021,D,F,670000,KT15 3LP,E07000212,{C6209F5F-DA0C-295E-E053-6C04A8C0DDCC},12280104,155,8,11,73,84,England and Wales: 1983-1990
4495.825305,2021,22/06/2021,D,F,700000,KT15 3LP,E07000212,{D4D42646-5CE2-27F6-E053-6C04A8C0A572},12275119,155.7,7,11,55,75,England and Wales: 1983-1990
4750,2021,14/01/2021,F,L,228000,KT15 3LW,E07000212,{BC8936BB-FAE2-0E2C-E053-6C04A8C0DBF4},12274323,48,2,12,57,73,England and Wales: 1967-1975
4583.333333,2021,25/05/2021,T,L,220000,KT15 3LW,E07000212,{C6209F5F-D98B-295E-E053-6C04A8C0DDCC},12277404,48,3,11,66,78,England and Wales: 1983-1990
5765.306122,2021,27/05/2021,F,L,282500,KT15 3LW,E07000212,{DE2D0CE0-316A-51EE-E053-6C04A8C00671},12271801,49,NA,11,82,82,NO DATA!
6103.896104,2021,08/03/2021,D,F,470000,KT15 3NA,E07000212,{C8A3A576-9F07-0425-E053-6C04A8C0947B},12271755,77,5,11,57,88,England and Wales: 1900-1929
5583.509171,2021,24/09/2021,S,F,344000,KT15 3ND,E07000212,{D93B27B1-62B8-3100-E053-6C04A8C08887},12270637,61.61,5,11,41,53,England and Wales: 1900-1929
7500,2021,09/12/2021,D,F,885000,KT15 3ND,E07000212,{DBA933FA-009E-669D-E053-6B04A8C0AD56},12272360,118,6,11,35,82,England and Wales: 1930-1949
4913.043478,2021,14/12/2021,S,F,565000,KT15 3NF,E07000212,{DBA933FA-0511-669D-E053-6B04A8C0AD56},12287036,115,5,11,74,84,England and Wales: 2007-2011
7131.147541,2021,14/09/2021,S,F,435000,KT15 3NH,E07000212,{D707E535-F6C7-0AD9-E053-6B04A8C067CC},12269565,61,4,11,61,85,England and Wales: 1930-1949
4277.777778,2021,28/09/2021,F,L,385000,KT15 3NL,E07000212,{E073986B-C0BC-2134-E053-6C04A8C0233B},12269879,90,4,12,38,84,England and Wales: 1967-1975
3181.818182,2021,27/08/2021,F,L,350000,KT15 3NN,E07000212,{D707E535-FC94-0AD9-E053-6B04A8C067CC},12271619,110,4,12,52,70,England and Wales: 1930-1949
4894.736842,2021,19/03/2021,D,F,465000,KT15 3NN,E07000212,{C8A3A576-9F0A-0425-E053-6C04A8C0947B},12257368,95,5,12,67,82,England and Wales: 1930-1949
6781.838949,2021,29/01/2021,D,F,475000,KT15 3NN,E07000212,{C6209F5F-D865-295E-E053-6C04A8C0DDCC},12276426,70.04,7,11,57,62,England and Wales: 1900-1929
4415.322581,2021,26/02/2021,D,F,547500,KT15 3NQ,E07000212,{C6209F5F-D884-295E-E053-6C04A8C0DDCC},12264073,124,7,12,72,83,England and Wales: 1976-1982
4381.443299,2021,22/03/2021,D,F,425000,KT15 3NR,E07000212,{C18F412B-58E0-81A6-E053-6B04A8C0AD18},12273777,97,6,11,62,82,England and Wales: 1950-1966
5202.020202,2021,15/01/2021,S,F,515000,KT15 3NR,E07000212,{BEF7EBBF-50FE-7A76-E053-6B04A8C092F7},12280980,99,5,11,65,87,England and Wales: 1930-1949
5481.25,2021,29/10/2021,S,F,438500,KT15 3NS,E07000212,{D4D42646-590F-27F6-E053-6C04A8C0A572},12285329,80,5,11,63,85,England and Wales: 1930-1949
5312.5,2021,10/02/2021,S,F,467500,KT15 3NS,E07000212,{C3C3F9B6-4A26-362B-E053-6B04A8C03ACC},12271016,88,5,11,67,84,England and Wales: 1950-1966
5511.363636,2021,21/06/2021,S,F,485000,KT15 3NS,E07000212,{D22473F6-0F73-7B40-E053-6C04A8C0A630},12285511,88,4,11,64,81,England and Wales: 1967-1975
5537.634409,2021,19/11/2021,S,F,515000,KT15 3NS,E07000212,{D707E535-F676-0AD9-E053-6B04A8C067CC},12257558,93,6,11,45,71,England and Wales: 1930-1949
7501.293326,2021,29/06/2021,T,F,435000,KT15 3NS,E07000212,{D22473F6-0EC3-7B40-E053-6C04A8C0A630},12282929,57.99,4,11,51,74,England and Wales: 1930-1949
4311.188811,2021,28/09/2021,S,F,616500,KT15 3NU,E07000212,{D4D42646-5E81-27F6-E053-6C04A8C0A572},12286946,143,6,11,65,83,England and Wales: 1950-1966
3955.882353,2021,24/02/2021,S,F,538000,KT15 3NU,E07000212,{C18F412B-5800-81A6-E053-6B04A8C0AD18},12270121,136,7,12,57,76,England and Wales: 1930-1949
5569.230769,2021,23/03/2021,T,F,362000,KT15 3NU,E07000212,{BEF7EBBF-53BD-7A76-E053-6B04A8C092F7},12276583,65,5,11,60,84,England and Wales: 1900-1929
4933.333333,2021,06/04/2021,T,F,370000,KT15 3NU,E07000212,{C8A3A576-A293-0425-E053-6C04A8C0947B},12279981,75,4,11,56,85,England and Wales: 1900-1929
4576.271186,2021,19/05/2021,D,F,540000,KT15 3NW,E07000212,{CD5A9DCC-57C0-310A-E053-6C04A8C00A1F},12286081,118,5,11,68,82,England and Wales: 1967-1975
4972.418615,2021,23/03/2021,S,F,640000,KT15 3NW,E07000212,{C3C3F9B6-5111-362B-E053-6B04A8C03ACC},12266506,128.71,7,11,63,65,England and Wales: 1996-2002
4730.769231,2021,22/12/2021,S,F,369000,KT15 3NY,E07000212,{E2D14906-0A8C-4C2D-E053-6B04A8C0422B},12287465,78,5,11,47,88,England and Wales: 1900-1929
5530.973451,2021,04/06/2021,S,F,625000,KT15 3NZ,E07000212,{D22473F6-0B80-7B40-E053-6C04A8C0A630},12272834,113,6,11,70,82,England and Wales: 1967-1975
5590.551181,2021,07/04/2021,D,F,710000,KT15 3NZ,E07000212,{C6209F5F-DA3C-295E-E053-6C04A8C0DDCC},12269250,127,6,11,62,83,England and Wales: 1983-1990
5230.06135,2021,30/03/2021,D,F,852500,KT15 3PP,E07000212,{C8A3A576-9F5C-0425-E053-6C04A8C0947B},12286003,163,8,11,67,80,England and Wales: 1950-1966
3939.393939,2021,13/05/2021,D,F,780000,KT15 3PX,E07000212,{C3C3F9B6-4DD3-362B-E053-6B04A8C03ACC},12281095,198,8,12,56,77,England and Wales: 1967-1975
5131.468531,2021,24/02/2021,D,F,733800,KT15 3PY,E07000212,{C18F412B-544E-81A6-E053-6B04A8C0AD18},12257401,143,7,12,69,83,England and Wales: 1900-1929
5000,2021,30/03/2021,S,F,610000,KT15 3QE,E07000212,{C6209F5F-D725-295E-E053-6C04A8C0DDCC},12286146,122,4,11,43,81,England and Wales: 1950-1966
5242.718447,2021,10/06/2021,D,F,540000,KT15 3QF,E07000212,{CB0035E6-3839-58AE-E053-6B04A8C091AF},12286235,103,5,11,61,81,England and Wales: 1967-1975
5147.058824,2021,24/02/2021,D,F,700000,KT15 3QG,E07000212,{C3C3F9B6-4FD2-362B-E053-6B04A8C03ACC},12279307,136,5,11,71,82,England and Wales: 1983-1990
9855.453351,2021,29/10/2021,S,F,525000,KT15 3RB,E07000212,{D4D42646-59DF-27F6-E053-6C04A8C0A572},12272722,53.27,4,11,50,65,England and Wales: 1950-1966
6134.028523,2021,24/09/2021,S,F,400000,KT15 3RB,E07000212,{D4D42646-5E8B-27F6-E053-6C04A8C0A572},12276601,65.21,4,11,68,71,England and Wales: 1930-1949
4705.882353,2021,22/03/2021,S,F,640000,KT15 3RG,E07000212,{C6209F5F-D4DC-295E-E053-6C04A8C0DDCC},12276914,136,6,12,69,77,England and Wales: 1950-1966
4940.47619,2021,08/03/2021,S,F,415000,KT15 3RH,E07000212,{C8A3A576-A1AE-0425-E053-6C04A8C0947B},12275757,84,5,11,72,86,England and Wales: 1950-1966
5975.609756,2021,29/06/2021,D,F,490000,KT15 3RH,E07000212,{D4D42646-5C2F-27F6-E053-6C04A8C0A572},12271490,82,4,11,45,83,England and Wales: 1967-1975
5172.413793,2021,15/10/2021,S,F,450000,KT15 3RJ,E07000212,{D93B27B1-5F83-3100-E053-6C04A8C08887},12287277,87,5,11,66,86,England and Wales: 1950-1966
4716.981132,2021,09/11/2021,T,F,500000,KT15 3RJ,E07000212,{E073986B-C309-2134-E053-6C04A8C0233B},12285479,106,6,11,64,81,England and Wales: 1950-1966
4775.280899,2021,01/11/2021,S,F,425000,KT15 3RN,E07000212,{E073986B-BEF9-2134-E053-6C04A8C0233B},12287312,89,4,11,45,83,England and Wales: 1950-1966
4940.47619,2021,19/03/2021,S,F,415000,KT15 3RQ,E07000212,{C8A3A576-A37A-0425-E053-6C04A8C0947B},12280016,84,4,11,35,82,England and Wales: 1930-1949
4582.677165,2021,08/06/2021,S,F,582000,KT15 3RQ,E07000212,{C6209F5F-DC08-295E-E053-6C04A8C0DDCC},12285853,127,6,11,73,86,England and Wales: 2003-2006
6932.142032,2021,19/10/2021,D,F,900000,KT15 3SB,E07000212,{DBA933FA-00B1-669D-E053-6B04A8C0AD56},12259898,129.83,6,11,73,73,England and Wales: 1950-1966
5489.130435,2021,12/03/2021,S,F,505000,KT15 3SE,E07000212,{C3C3F9B6-4CA6-362B-E053-6B04A8C03ACC},12285896,92,5,11,52,82,England and Wales: 1976-1982
6067.961165,2021,22/11/2021,D,F,625000,KT15 3SE,E07000212,{D4D42646-59AA-27F6-E053-6C04A8C0A572},12287109,103,6,11,61,82,England and Wales: 1950-1966
5247.619048,2021,19/03/2021,D,F,551000,KT15 3SJ,E07000212,{C6209F5F-D7DE-295E-E053-6C04A8C0DDCC},12285883,105,5,11,69,85,England and Wales: 1976-1982
5555.555556,2021,31/03/2021,D,F,750000,KT15 3SL,E07000212,{CB0035E6-37B5-58AE-E053-6B04A8C091AF},12285427,135,7,11,59,76,England and Wales: 1950-1966
4896.551724,2021,02/03/2021,D,F,710000,KT15 3SL,E07000212,{C3C3F9B6-4C64-362B-E053-6B04A8C03ACC},12280813,145,6,12,85,86,England and Wales: 1967-1975
6052.631579,2021,22/01/2021,D,F,575000,KT15 3SN,E07000212,{BEF7EBBF-50DD-7A76-E053-6B04A8C092F7},12286079,95,4,11,57,77,England and Wales: 1967-1975
5261.818182,2021,24/06/2021,D,F,578800,KT15 3SU,E07000212,{D22473F6-0753-7B40-E053-6C04A8C0A630},12264347,110,5,11,62,82,England and Wales: 1950-1966
3642.384106,2021,04/06/2021,S,F,550000,KT15 3TP,E07000212,{CB0035E6-36D6-58AE-E053-6B04A8C091AF},12276344,151,8,11,69,81,England and Wales: 1950-1966
6110.555556,2021,26/02/2021,S,F,549950,KT15 3TR,E07000212,{C3C3F9B6-4B4C-362B-E053-6B04A8C03ACC},12274493,90,6,11,66,85,England and Wales: 1950-1966
5945.945946,2021,10/12/2021,S,F,440000,KT15 3TS,E07000212,{E2D14906-0AC6-4C2D-E053-6B04A8C0422B},12287374,74,4,11,36,66,England and Wales: 1930-1949
4824.074074,2021,07/05/2021,S,F,521000,KT15 3TS,E07000212,{CB0035E6-364A-58AE-E053-6B04A8C091AF},12271697,108,5,12,71,83,England and Wales: 1950-1966
6145.833333,2021,28/05/2021,D,F,442500,KT15 3TS,E07000212,{C6209F5F-D4AD-295E-E053-6C04A8C0DDCC},12286267,72,3,11,57,78,England and Wales: 1950-1966
5243.902439,2021,29/09/2021,S,F,430000,KT15 3TT,E07000212,{D93B27B1-615F-3100-E053-6C04A8C08887},12281573,82,4,12,67,80,England and Wales: 1950-1966
4836.065574,2021,09/11/2021,F,L,295000,KT15 3TU,E07000212,{DBA933FA-016E-669D-E053-6B04A8C0AD56},12277387,61,3,11,70,75,England and Wales: 1950-1966
6265.822785,2021,19/11/2021,S,F,495000,KT15 3TX,E07000212,{D4D42646-5747-27F6-E053-6C04A8C0A572},12258460,79,4,11,63,84,England and Wales: 1930-1949
6904.897494,2021,02/03/2021,S,F,485000,KT15 3TY,E07000212,{BEF7EBBF-5524-7A76-E053-6B04A8C092F7},12277259,70.24,5,11,55,61,England and Wales: 1930-1949
3670.212766,2021,12/11/2021,F,L,172500,KT15 3TY,E07000212,{D4D42646-5DBB-27F6-E053-6C04A8C0A572},12264600,47,2,11,70,77,England and Wales: 1991-1995
5890.410959,2021,18/08/2021,S,F,430000,KT15 3TZ,E07000212,{CD5A9DCC-5934-310A-E053-6C04A8C00A1F},12277488,73,5,11,5,80,England and Wales: 1950-1966
5584.415584,2021,24/06/2021,S,F,430000,KT15 3UA,E07000212,{D22473F6-05B9-7B40-E053-6C04A8C0A630},12286413,77,5,11,28,75,England and Wales: 1900-1929
6731.944444,2021,29/06/2021,S,F,484700,KT15 3UA,E07000212,{CB0035E6-3AE3-58AE-E053-6B04A8C091AF},12286083,72,4,11,62,86,England and Wales: 1930-1949
5561.797753,2021,16/04/2021,T,F,495000,KT15 3UB,E07000212,{CB0035E6-3855-58AE-E053-6B04A8C091AF},12261699,89,4,11,44,75,England and Wales: 1930-1949
4575.471698,2021,09/03/2021,S,F,485000,KT15 3UD,E07000212,{C18F412B-5339-81A6-E053-6B04A8C0AD18},12285434,106,5,11,70,84,England and Wales: 1930-1949
4152.542373,2021,02/11/2021,D,F,980000,KT16 0AL,E07000212,{DBA933FA-01AE-669D-E053-6B04A8C0AD56},12286487,236,6,12,61,77,England and Wales: 1967-1975
3806.584362,2021,13/01/2021,D,F,925000,KT16 0AN,E07000212,{BC8936BB-F91D-0E2C-E053-6C04A8C0DBF4},12286221,243,6,11,64,80,England and Wales: 1950-1966
4096.9163,2021,10/09/2021,D,F,1860000,KT16 0BB,E07000212,{D93B27B1-639F-3100-E053-6C04A8C08887},12271773,454,NA,12,81,84,NO DATA!
