Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
62e14c3023fc37d3194f0418,62b5dfd96edd3a20801ffcee,APPROVED,2022-07-27T14:31:14.811000Z,2022-07-27T14:36:35.390000Z,2022-07-27T16:25:40.475000Z,,321,MBIMZO1R,219,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c33c69f6f9eef2e1689,60fc85e8481d7c07603ce8bc,APPROVED,2022-07-27T14:31:17.995000Z,2022-07-27T14:38:02.526000Z,2022-07-27T16:25:50.104000Z,,405,MBIMZO1R,651,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
62e14c33e00dd329a14f03fd,5d2b08784588590018cf70bb,APPROVED,2022-07-27T14:31:21.919000Z,2022-07-27T14:38:11.842000Z,2022-07-27T16:25:40.627000Z,,410,MBIMZO1R,1417,55,Male,White,South Africa,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c3546fca4ef8eca5438,62728993f69cb7b73003e123,APPROVED,2022-07-27T14:31:20.399000Z,2022-07-27T14:36:11.766000Z,2022-07-27T16:25:40.785000Z,,292,MBIMZO1R,469,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3580449b5a7351a749,5e1cdd55537fe105f0841be2,APPROVED,2022-07-27T14:31:17.260000Z,2022-07-27T14:37:10.319000Z,2022-07-27T16:25:40.942000Z,,354,MBIMZO1R,106,DATA_EXPIRED,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c35f9f61cce222692b6,5fb1b6a116dfd36eea55dacd,APPROVED,2022-07-27T14:31:17.958000Z,2022-07-27T14:37:54.685000Z,2022-07-27T16:25:41.118000Z,,397,MBIMZO1R,1075,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c362246fdb80d1ebbe4,5a0a0b3afe645f0001e9f296,APPROVED,2022-07-27T14:31:21.113000Z,2022-07-27T14:41:15.666000Z,2022-07-27T16:25:50.318000Z,,595,MBIMZO1R,1323,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3681df3de56f335472,5b88002a7bb9e90001f0703f,APPROVED,2022-07-27T14:31:18.824000Z,2022-07-27T14:35:37.963000Z,2022-07-27T16:25:41.274000Z,,260,MBIMZO1R,1147,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c36c813d638c5cdf633,5fd26b8cf8a1750175dc43ce,APPROVED,2022-07-27T14:31:22.014000Z,2022-07-27T14:38:55.174000Z,2022-07-27T16:25:50.516000Z,,454,MBIMZO1R,183,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
62e14c372245f173942e16a3,5cc310bef457fc0013d42743,APPROVED,2022-07-27T14:31:25.638000Z,2022-07-27T14:37:07.845000Z,2022-07-27T16:25:41.431000Z,,343,MBIMZO1R,1053,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
62e14c372f190b0e02ae003f,62d6def56af3eab915fba4a0,APPROVED,2022-07-27T14:31:19.504000Z,2022-07-27T14:36:39.904000Z,2022-07-27T16:25:41.611000Z,,321,MBIMZO1R,157,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3738543edb39bb181c,5f035c7ce9d86254e87992e4,APPROVED,2022-07-27T14:31:19.815000Z,2022-07-27T14:36:10.722000Z,2022-07-27T16:25:50.729000Z,,291,MBIMZO1R,919,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c37c53593b4d22692ba,5ecbe220d068807a5425c4de,APPROVED,2022-07-27T14:31:23.064000Z,2022-07-27T14:38:30.592000Z,2022-07-27T16:25:41.800000Z,,428,MBIMZO1R,998,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c37dff3cebaa5051d12,62349099af33a7e0ca9357f5,APPROVED,2022-07-27T14:31:23.514000Z,2022-07-27T14:39:11.483000Z,2022-07-27T16:25:41.959000Z,,468,MBIMZO1R,575,30,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e14c384ad3865c3504ffbb,62681384fd4e3b590854ac76,APPROVED,2022-07-27T14:31:24.625000Z,2022-07-27T14:38:27.985000Z,2022-07-27T16:25:42.134000Z,,424,MBIMZO1R,331,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c384d50ef52cdfa4680,5db0561428bb350014e1b707,APPROVED,2022-07-27T14:31:23.956000Z,2022-07-27T14:39:28.342000Z,2022-07-27T16:25:50.926000Z,,485,MBIMZO1R,1150,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c39590bb866f941a4bc,573f59f150f5e6000dcc4963,APPROVED,2022-07-27T14:31:33.694000Z,2022-07-27T14:38:04.653000Z,2022-07-27T16:25:51.146000Z,,391,MBIMZO1R,1852,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3adb083351c684c321,5b0710e7a84dcf0001beee8a,APPROVED,2022-07-27T14:31:28.602000Z,2022-07-27T14:45:14.682000Z,2022-07-27T16:25:51.386000Z,,827,MBIMZO1R,1318,56,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time
62e14c3b4da30c3ebdf13c84,56fee62304254b000e00169b,APPROVED,2022-07-27T14:31:27.083000Z,2022-07-27T14:37:08.768000Z,2022-07-27T16:25:51.635000Z,,342,MBIMZO1R,1574,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c3b7d1694fe7ad69266,62d51f0d9455c2da77d982ce,APPROVED,2022-07-27T14:31:38.232000Z,2022-07-27T14:41:04.353000Z,2022-07-27T16:25:51.814000Z,,567,MBIMZO1R,91,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3c32dcdd98daf13c6c,62d6e6e232562f79548f1571,APPROVED,2022-07-27T14:31:24.301000Z,2022-07-27T14:42:54.614000Z,2022-07-27T16:25:42.293000Z,,691,MBIMZO1R,122,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3c53d943e64fc389fc,5d0651c57c37bf001a987dc2,APPROVED,2022-07-27T14:31:28.898000Z,2022-07-27T14:37:41.954000Z,2022-07-27T16:25:42.451000Z,,374,MBIMZO1R,1684,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c3c5de4f79cca2692b6,5dc3224ff3795b23e5ec7c65,APPROVED,2022-07-27T14:31:28.091000Z,2022-07-27T14:36:24.909000Z,2022-07-27T16:25:42.614000Z,,297,MBIMZO1R,1588,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3c8a9576d58341a490,5c83e92a7e3a9f0014244730,APPROVED,2022-07-27T14:31:25.745000Z,2022-07-27T14:38:14.554000Z,2022-07-27T16:25:42.781000Z,,409,MBIMZO1R,50,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3cc9b92fc60504ff98,60fd1724be388fa301b32497,APPROVED,2022-07-27T14:31:27.051000Z,2022-07-27T14:38:02.278000Z,2022-07-27T16:25:52.057000Z,,396,MBIMZO1R,538,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3d0856b6c35b163a76,600b3f24668a930a525a0b47,APPROVED,2022-07-27T14:31:25.743000Z,2022-07-27T14:46:02.766000Z,2022-07-27T16:25:42.984000Z,,878,MBIMZO1R,1171,30,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3d4da30c3ebdf13c86,5b56268c0b0ff80001cb5741,APPROVED,2022-07-27T14:31:30.945000Z,2022-07-27T14:40:37.367000Z,2022-07-27T16:25:52.226000Z,,547,MBIMZO1R,1343,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c3d6be977ee91f2ee35,57fc3e1a7a62880001c197ac,APPROVED,2022-07-27T14:31:27.276000Z,2022-07-27T14:37:06.885000Z,2022-07-27T16:25:52.427000Z,,340,MBIMZO1R,968,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e14c3d966ed90ac0300ef7,62a510a6a8427796d8763260,APPROVED,2022-07-27T14:31:27.042000Z,2022-07-27T14:36:07.442000Z,2022-07-27T16:25:52.610000Z,,281,MBIMZO1R,83,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3e235cbe4991c4c090,629e212b5c3c5319f1127bb6,APPROVED,2022-07-27T14:31:28.617000Z,2022-07-27T14:44:50.441000Z,2022-07-27T16:25:43.170000Z,,802,MBIMZO1R,105,36,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c3e80449b5a7351a74a,601e028aea41df251254119a,APPROVED,2022-07-27T14:31:26.500000Z,2022-07-27T14:49:07.730000Z,2022-07-27T16:25:52.804000Z,,1062,MBIMZO1R,1165,32,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3edcbdfec853676b8f,578917da4d107800016db836,APPROVED,2022-07-27T14:31:30.970000Z,2022-07-27T14:40:58.948000Z,2022-07-27T16:25:52.989000Z,,568,MBIMZO1R,855,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c3ee00dd329a14f03ff,60a0067f943f8d336ec80fa1,APPROVED,2022-07-27T14:31:29.880000Z,2022-07-27T14:36:57.015000Z,2022-07-27T16:25:53.196000Z,,328,MBIMZO1R,348,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
62e14c3f1851793650aed925,60d3136e74b1871646e72544,APPROVED,2022-07-27T14:31:31.649000Z,2022-07-27T14:37:20.058000Z,2022-07-27T16:25:43.321000Z,,349,MBIMZO1R,1148,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3f56ea324f75917782,5fcca7bf6a7182b003b32a36,APPROVED,2022-07-27T14:31:29.723000Z,2022-07-27T14:39:34.153000Z,2022-07-27T16:25:43.479000Z,,485,MBIMZO1R,1500,51,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c3f69841ba471ff7018,60daf6f39cd1f16839a1df96,RETURNED,2022-07-27T14:31:30.313000Z,2022-07-27T14:38:47.610000Z,,,,HI52E6YF,685,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
62e14c402bf0ffbcc0bb1828,614b11e399369a0d52b5fbf6,APPROVED,2022-07-27T14:31:28.351000Z,2022-07-27T14:39:59.595000Z,2022-07-27T16:25:43.673000Z,,512,MBIMZO1R,1178,30,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c40d1f62d9c5ed7fc4d,5c747e6781ed300015077470,APPROVED,2022-07-27T14:31:28.117000Z,2022-07-27T14:40:55.404000Z,2022-07-27T16:25:43.860000Z,,568,MBIMZO1R,37,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c410aa4f0e10291778f,5bec91e66cb00e00015b8a7b,APPROVED,2022-07-27T14:31:55.820000Z,2022-07-27T14:39:13.686000Z,2022-07-27T16:25:53.358000Z,,438,MBIMZO1R,995,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c412246fdb80d1ebbea,627a86f8b9a98a5c46bf74ec,APPROVED,2022-07-27T14:31:29.084000Z,2022-07-27T14:38:34.183000Z,2022-07-27T16:25:44.032000Z,,426,MBIMZO1R,569,54,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c41235cbe4991c4c091,6122af5e398815fcb95b6c0f,APPROVED,2022-07-27T14:31:29.350000Z,2022-07-27T14:37:20.796000Z,2022-07-27T16:25:44.226000Z,,352,MBIMZO1R,759,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62e14c421479e47bceca541d,62b39c0ea0a9909088d4270f,APPROVED,2022-07-27T14:31:34.765000Z,2022-07-27T14:38:23.458000Z,2022-07-27T16:25:53.524000Z,,409,MBIMZO1R,157,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e14c429f15844391f4061a,5a8a8de6000dab00018cc170,APPROVED,2022-07-27T14:31:30.877000Z,2022-07-27T14:35:32.753000Z,2022-07-27T16:25:53.973000Z,,242,MBIMZO1R,1197,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c43091eb6bed751a76c,5d8dff0be825f000175a14ab,APPROVED,2022-07-27T14:31:31.780000Z,2022-07-27T14:39:17.895000Z,2022-07-27T16:25:44.455000Z,,467,MBIMZO1R,1233,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c4356ea324f75917783,615eca41d537883c96fc9eec,APPROVED,2022-07-27T14:33:33.511000Z,2022-07-27T15:07:00.680000Z,2022-07-27T16:25:54.267000Z,,2008,MBIMZO1R,826,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c44070404b8f7cf8e67,5de25e3fce20cd28846a7d5b,APPROVED,2022-07-27T14:31:35.499000Z,2022-07-27T14:36:41.306000Z,2022-07-27T16:25:44.618000Z,,306,MBIMZO1R,1360,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c441479e47bceca541f,5dc9de05292aaa6e477846c1,APPROVED,2022-07-27T14:31:32.026000Z,2022-07-27T14:38:39.227000Z,2022-07-27T16:25:45.009000Z,,428,MBIMZO1R,1452,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c44235cbe4991c4c093,5ec9c8ac6c15054fe7508271,APPROVED,2022-07-27T14:31:32.246000Z,2022-07-27T14:38:56.215000Z,2022-07-27T16:25:45.168000Z,,444,MBIMZO1R,1495,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4438543edb39bb1820,62cebfb2336097aebcfa9c16,APPROVED,2022-07-27T14:33:06.677000Z,2022-07-27T14:42:08.337000Z,2022-07-27T16:25:45.367000Z,,542,MBIMZO1R,110,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Other
62e14c44dff3cebaa5051d16,5478e52cfdf99b5322cf7f7b,APPROVED,2022-07-27T14:31:32.974000Z,2022-07-27T14:36:56.447000Z,2022-07-27T16:25:45.551000Z,,324,MBIMZO1R,1086,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4553e8c18967d6928a,629f41006e2bd67680e87e4d,APPROVED,2022-07-27T14:33:21.852000Z,2022-07-27T14:40:00.382000Z,2022-07-27T16:25:45.714000Z,,399,MBIMZO1R,49,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c458bff968032cdf426,59e7eb5d62637600014a7db2,APPROVED,2022-07-27T14:31:37.720000Z,2022-07-27T14:38:25.043000Z,2022-07-27T16:25:54.540000Z,,408,MBIMZO1R,548,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c459ea48ef64e2691bf,5f74b3a0d780450b219f8616,APPROVED,2022-07-27T14:31:36.128000Z,2022-07-27T14:36:49.214000Z,2022-07-27T16:25:54.738000Z,,314,MBIMZO1R,1059,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c45a0af743a87d7fc27,5aad2266811b2000016f6bda,APPROVED,2022-07-27T14:31:35.376000Z,2022-07-27T14:35:34.008000Z,2022-07-27T16:25:45.916000Z,,239,MBIMZO1R,1239,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c46928386bb7bae0019,5ea02e5c3fb6e6000a30693b,APPROVED,2022-07-27T14:31:34.623000Z,2022-07-27T14:38:56.303000Z,2022-07-27T16:25:54.938000Z,,442,MBIMZO1R,939,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c46e14931dcf6565b6e,5751e9f9eb80c4000741a65d,APPROVED,2022-07-27T14:31:34.214000Z,2022-07-27T14:37:44.210000Z,2022-07-27T16:25:55.109000Z,,370,MBIMZO1R,912,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c47ae9f7e19fe4925f7,5dfc01544a2ad4918e665575,APPROVED,2022-07-27T14:31:39.035000Z,2022-07-27T14:43:10.960000Z,2022-07-27T16:25:46.076000Z,,692,MBIMZO1R,1142,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c483b767a8c4859686f,60b541217ae30e0573ba59be,APPROVED,2022-07-27T14:31:43.041000Z,2022-07-27T14:40:24.672000Z,2022-07-27T16:25:55.275000Z,,522,MBIMZO1R,744,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4843291d88d26b962a,5fe0b5ce0a5e7fa320d39a3a,APPROVED,2022-07-27T14:31:40.288000Z,2022-07-27T14:36:08.988000Z,2022-07-27T16:25:46.247000Z,,269,MBIMZO1R,887,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c487973ac090728720f,5fcd709227fabfc6ca7a969e,APPROVED,2022-07-27T14:31:39.467000Z,2022-07-27T14:37:06.701000Z,2022-07-27T16:25:55.473000Z,,328,MBIMZO1R,433,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c4967bc401ddcf405f7,58556f5f71a3ef0001cc94f1,APPROVED,2022-07-27T14:34:11.805000Z,2022-07-27T14:41:41.216000Z,2022-07-27T16:25:55.670000Z,,450,MBIMZO1R,779,26,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c49c680726f8b2871d5,5c5208dee3209c000177e957,APPROVED,2022-07-27T14:31:37.608000Z,2022-07-27T14:38:28.259000Z,2022-07-27T16:25:46.442000Z,,411,MBIMZO1R,1753,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c49f9f61cce222692b9,5f2b0ad7bc24294b9f032fbe,APPROVED,2022-07-27T14:32:29.749000Z,2022-07-27T14:39:36.795000Z,2022-07-27T16:25:55.871000Z,,428,MBIMZO1R,297,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c4a43291d88d26b962b,571b37aa5d40840011c3a04d,APPROVED,2022-07-27T14:31:38.104000Z,2022-07-27T14:39:04.830000Z,2022-07-27T16:25:56.166000Z,,447,MBIMZO1R,1017,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c4acd2e56cfcb4f153d,60ddc797e76e3ea74088eee1,APPROVED,2022-07-27T14:31:40.979000Z,2022-07-27T14:36:24.312000Z,2022-07-27T16:25:56.354000Z,,284,MBIMZO1R,97,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c4ad7e68f86f263cd06,5d24832b38abb10001aff2e7,APPROVED,2022-07-27T14:31:38.672000Z,2022-07-27T14:40:38.267000Z,2022-07-27T16:25:46.624000Z,,540,MBIMZO1R,1434,64,Male,Asian,Sri Lanka,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62e14c4ae64a22aca5163aa6,5f5bb87a0093333445af65f2,APPROVED,2022-07-27T14:37:34.012000Z,2022-07-27T14:52:50.715000Z,2022-07-27T16:25:46.840000Z,,917,MBIMZO1R,1630,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4b2cca86db934f1502,5d2e3cdf6835130001aa16f0,APPROVED,2022-07-27T14:31:55.370000Z,2022-07-27T14:43:29.065000Z,2022-07-27T16:25:56.575000Z,,694,MBIMZO1R,1317,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c4bb4aa35db216b963a,5d2a370ec0898e0018b08e66,APPROVED,2022-07-27T14:32:25.319000Z,2022-07-27T14:37:27.872000Z,2022-07-27T16:25:47.055000Z,,303,MBIMZO1R,1348,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4c2246fdb80d1ebbed,56a8bb427f2472000b9522f6,APPROVED,2022-07-27T14:31:45.152000Z,2022-07-27T14:39:40.367000Z,2022-07-27T16:25:56.816000Z,,476,MBIMZO1R,1790,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c4c743db10631cdf5ea,62e02c96140489fcd123e187,APPROVED,2022-07-27T14:31:52.702000Z,2022-07-27T14:38:30.285000Z,2022-07-27T16:25:57.036000Z,,398,MBIMZO1R,253,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c4c8a9576d58341a495,601d10cca1fb4b04cde830ea,APPROVED,2022-07-27T14:31:41.774000Z,2022-07-27T14:39:10.708000Z,2022-07-27T16:25:47.240000Z,,449,MBIMZO1R,909,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4c8bff968032cdf42a,57d02eeec6c5ed00013fac58,APPROVED,2022-07-27T14:31:45.505000Z,2022-07-27T14:38:21.719000Z,2022-07-27T16:25:57.280000Z,,397,MBIMZO1R,1183,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c4c928386bb7bae001a,5efd22056ec55516587f32a6,APPROVED,2022-07-27T14:31:40.393000Z,2022-07-27T14:42:11.240000Z,2022-07-27T16:25:57.465000Z,,631,MBIMZO1R,1701,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62e14c4ccd2e56cfcb4f1540,5a1dcd14f2e3460001edcabf,APPROVED,2022-07-27T14:31:40.374000Z,2022-07-27T14:47:13.326000Z,2022-07-27T16:25:47.425000Z,,933,MBIMZO1R,1877,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4cd68507c48c8c156d,62a9ee1728005f18eca6299a,APPROVED,2022-07-27T14:31:40.831000Z,2022-07-27T14:41:58.459000Z,2022-07-27T16:25:47.600000Z,,618,MBIMZO1R,301,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
62e14c4ceb59dfb3291ebbba,5edfe8300b4b53308b653387,APPROVED,2022-07-27T14:31:46.119000Z,2022-07-27T14:38:00.503000Z,2022-07-27T16:25:47.789000Z,,375,MBIMZO1R,956,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c4d184ef0f15e051cf7,5e3f04fdb721da159417a725,APPROVED,2022-07-27T14:31:41.701000Z,2022-07-27T14:37:28.849000Z,2022-07-27T16:25:57.664000Z,,348,MBIMZO1R,1234,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c4d564e3a6eab4f03d8,5bc9e924e642db0001d3a1c5,APPROVED,2022-07-27T14:31:41.533000Z,2022-07-27T14:38:16.161000Z,2022-07-27T16:25:47.947000Z,,395,MBIMZO1R,1596,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e14c4d9aac322577fa4675,598b45b9d4d7ba0001bfd6e7,APPROVED,2022-07-27T14:34:48.639000Z,2022-07-27T14:41:00.452000Z,2022-07-27T16:25:57.902000Z,,372,MBIMZO1R,425,39,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c4dcd2e56cfcb4f1541,6128bb91e53faf657695550c,APPROVED,2022-07-27T14:31:41.226000Z,2022-07-27T14:35:52.100000Z,2022-07-27T16:25:58.121000Z,,251,MBIMZO1R,583,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e14c4e6f8ed08579bd96b5,5a7094c4f660ae0001a98bd5,APPROVED,2022-07-27T14:31:44.093000Z,2022-07-27T14:38:48.245000Z,2022-07-27T16:25:48.145000Z,,425,MBIMZO1R,773,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e14c4ec53593b4d22692c1,55c48f75fdf99b2899e070e4,APPROVED,2022-07-27T14:31:41.998000Z,2022-07-27T14:40:48.345000Z,2022-07-27T16:25:58.350000Z,,547,MBIMZO1R,2093,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e14c4edcbdfec853676b91,5fb402a66cba9801673f2b5c,APPROVED,2022-07-27T14:31:54.166000Z,2022-07-27T14:37:47.790000Z,2022-07-27T16:25:58.571000Z,,354,MBIMZO1R,386,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14c4ee64a22aca5163aa9,5ecd22e76997ec03464c71aa,APPROVED,2022-07-27T14:31:54.153000Z,2022-07-27T14:37:38.590000Z,2022-07-27T16:25:48.296000Z,,345,MBIMZO1R,1212,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e14c5173e93914c5565b4f,5d06743eac143b000118ce79,APPROVED,2022-07-27T14:31:45.773000Z,2022-07-27T14:38:19.281000Z,2022-07-27T16:25:58.832000Z,,394,MBIMZO1R,1018,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e14c52201fe1518ccdf5e6,5fe200ac3803bbcff9845530,APPROVED,2022-07-27T14:31:48.814000Z,2022-07-27T14:37:09.836000Z,2022-07-27T16:25:59.041000Z,,322,MBIMZO1R,670,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
62e14c52db1c3c0e02f2ee1f,55a13a6ffdf99b6ec83c23b8,APPROVED,2022-07-27T14:31:49.423000Z,2022-07-27T14:41:57.426000Z,2022-07-27T16:25:59.481000Z,,609,MBIMZO1R,1270,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e14c52f9f61cce222692bc,62c5dd1a18240f2f65c81984,APPROVED,2022-07-27T14:31:46.940000Z,2022-07-27T14:37:53.470000Z,2022-07-27T16:25:59.682000Z,,367,MBIMZO1R,70,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c535082a53d2451242a,6130c7f7d0112fa23b17079c,APPROVED,2022-07-27T14:31:50.513000Z,2022-07-27T14:37:28.010000Z,2022-07-27T16:25:59.926000Z,,338,MBIMZO1R,786,23,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
